State,District,Area,Pincode,,,,
Tamilnadu,Cuddalore,Lakkur ,606303,,,,
Tamilnadu,Cuddalore,Lakshminarayanapuram ,607106,,,,
Tamilnadu,Cuddalore,Lalpet ,608303,,,,
Tamilnadu,Cuddalore,Lalpuram ,608602,,,,
Tamilnadu,Cuddalore,M.Adhanur ,608304,,,,
Tamilnadu,Cuddalore,M.Kolakudi ,608301,,,,
Tamilnadu,Cuddalore,M.Odaiyur ,608303,,,,
Tamilnadu,Cuddalore,M.Pudur ,607004,,,,
Tamilnadu,Cuddalore,M.Puliyangudi ,608302,,,,
Tamilnadu,Cuddalore,Ma Podaiyur ,606108,,,,
Tamilnadu,Cuddalore,Madanagopalapuram ,607301,,,,
Tamilnadu,Cuddalore,Maduranthaganallur ,608201,,,,
Tamilnadu,Cuddalore,Malayanur ,606108,,,,
Tamilnadu,Cuddalore,Maligaimedu ,607112,,,,
Tamilnadu,Cuddalore,Maligampattu ,607106,,,,
Tamilnadu,Cuddalore,Mamangalam ,608701,,,,
Tamilnadu,Cuddalore,Manamthavizhnthaputhur ,607101,,,,
Tamilnadu,Cuddalore,Manavalanallur ,606001,,,,
Tamilnadu,Cuddalore,Mangalam ,606104,,,,
Tamilnadu,Cuddalore,Mangalur ,606108,,,,
Tamilnadu,Cuddalore,Maniadur ,608303,,,,
Tamilnadu,Cuddalore,Manikollai ,608501,,,,
Tamilnadu,Cuddalore,Manjakkuppam ,607001,,,,
Tamilnadu,Cuddalore,Manjakollai ,608601,,,,
Tamilnadu,Cuddalore,Manjakuli ,608501,,,,
Tamilnadu,Cuddalore,Mariappanagar ,608002,,,,
Tamilnadu,Cuddalore,Mariasusainagar ,607001,,,,
Tamilnadu,Cuddalore,Marudadu ,607109,,,,
Tamilnadu,Cuddalore,Marudur ,608704,,,,
Tamilnadu,Cuddalore,Marungur ,608703,,,,
Tamilnadu,Cuddalore,Marungur ,607103,,,,
Tamilnadu,Cuddalore,Maruvai ,607303,,,,
Tamilnadu,Cuddalore,Mathalapattu ,605007,,,,
Tamilnadu,Cuddalore,Mathur ,606001,,,,
Tamilnadu,Cuddalore,Melakadambur ,608304,,,,
Tamilnadu,Cuddalore,Melakolakudi ,607802,,,,
Tamilnadu,Cuddalore,Melakuppam ,607802,,,,
Tamilnadu,Cuddalore,Melamanakudi ,608601,,,,
Tamilnadu,Cuddalore,Melapalachanallur ,608301,,,,
Tamilnadu,Cuddalore,Melaparuthikudi ,608302,,,,
Tamilnadu,Cuddalore,Melavanniyur ,608302,,,,
Tamilnadu,Cuddalore,Melkavrapattu ,607112,,,,
Tamilnadu,Cuddalore,Melmampattu ,607103,,,,
Tamilnadu,Cuddalore,Melpathi ,607105,,,,
Tamilnadu,Cuddalore,Melpattambakkam ,607104,,,,
Tamilnadu,Cuddalore,Melur ,606111,,,,
Tamilnadu,Cuddalore,Mettukkuppam ,607802,,,,
Tamilnadu,Cuddalore,Miralur ,608601,,,,
Tamilnadu,Cuddalore,Mogaiyur ,608305,,,,
Tamilnadu,Cuddalore,Moolakuppam ,607303,,,,
Tamilnadu,Cuddalore,Movur ,608306,,,,
Tamilnadu,Cuddalore,Mudanai ,607804,,,,
Tamilnadu,Cuddalore,Mudapuli ,607805,,,,
Tamilnadu,Cuddalore,Mudikandanallur ,608702,,,,
Tamilnadu,Cuddalore,Mukhasaparur ,606120,,,,
Tamilnadu,Cuddalore,Mullangudi ,608302,,,,
Tamilnadu,Cuddalore,Murugangudi ,606105,,,,
Tamilnadu,Cuddalore,Muttam ,608306,,,,
Tamilnadu,Cuddalore,N. Naraiyur ,606304,,,,
Tamilnadu,Cuddalore,N.Moolakuppam ,607102,,,,
Tamilnadu,Cuddalore,Nadukkuppam ,607103,,,,
Tamilnadu,Cuddalore,Naduveerappattu ,607102,,,,
Tamilnadu,Cuddalore,Nagar ,606302,,,,
Tamilnadu,Cuddalore,Nagarapadi ,608703,,,,
Tamilnadu,Cuddalore,Nakkaravanthankudi ,608002,,,,
Tamilnadu,Cuddalore,Nallathur ,605106,,,,
Tamilnadu,Cuddalore,Nallur ,606302,,,,
Tamilnadu,Cuddalore,Nandesswaramangalam ,608702,,,,
Tamilnadu,Cuddalore,Nangudi ,608702,,,,
Tamilnadu,Cuddalore,Nanjalur ,608302,,,,
Tamilnadu,Cuddalore,Nanjamahathuvazkai ,608102,,,,
Tamilnadu,Cuddalore,Natham ,607101,,,,
Tamilnadu,Cuddalore,Nathapattu ,607109,,,,
Tamilnadu,Cuddalore,Nattarmangalam ,608301,,,,
Tamilnadu,Cuddalore,Nellikkuppam ,607105,,,,
Tamilnadu,Cuddalore,Nellikkuppam East ,607105,,,,
Tamilnadu,Cuddalore,Nellikuppam Bazaar ,607105,,,,
Tamilnadu,Cuddalore,Neyvasal ,608303,,,,
Tamilnadu,Cuddalore,Neyveli 1 ,607801,,,,
Tamilnadu,Cuddalore,Neyveli 2 ,607802,,,,
Tamilnadu,Cuddalore,Neyveli 3 ,607803,,,,
Tamilnadu,Cuddalore,Neyveli General Hospital ,607803,,,,
Tamilnadu,Cuddalore,Neyveli Ii Thermal Station ,607807,,,,
Tamilnadu,Cuddalore,Neyveli Second Mines ,607802,,,,
Tamilnadu,Cuddalore,Neyveli Thermal Bus Stand ,607807,,,,
Tamilnadu,Cuddalore,Nithinatham ,606304,,,,
Tamilnadu,Cuddalore,Odakkanallur ,608201,,,,
Tamilnadu,Cuddalore,Odappankuppam ,607805,,,,
Tamilnadu,Cuddalore,Omampuliyur ,608306,,,,
Tamilnadu,Cuddalore,Oomangalam ,607804,,,,
Tamilnadu,Cuddalore,Oraiyur ,607108,,,,
Tamilnadu,Cuddalore,Orangur ,606108,,,,
Tamilnadu,Cuddalore,Orathur ,608201,,,,
Tamilnadu,Cuddalore,Ottimedu ,606103,,,,
Tamilnadu,Cuddalore,Pachayankuppam ,607003,,,,
Tamilnadu,Cuddalore,Padirikuppam ,607401,,,,
Tamilnadu,Cuddalore,Pagandai ,607112,,,,
Tamilnadu,Cuddalore,Palayamkottai Melpathy ,608701,,,,
Tamilnadu,Cuddalore,Palayamkottai(CDL),608701,,,,
Tamilnadu,Cuddalore,Palayapattinam ,606001,,,,
Tamilnadu,Cuddalore,Pali ,606104,,,,
Tamilnadu,Cuddalore,Pallavarayanatham ,607102,,,,
Tamilnadu,Cuddalore,Palur ,607102,,,,
Tamilnadu,Cuddalore,Panikuppam ,607106,,,,
Tamilnadu,Cuddalore,Pannapattu ,608201,,,,
Tamilnadu,Cuddalore,Panruti ,607106,,,,
Tamilnadu,Cuddalore,Panruti Bazaar ,607106,,,,
Tamilnadu,Cuddalore,Panruti East ,607106,,,,
Tamilnadu,Cuddalore,Panruti West ,607106,,,,
Tamilnadu,Cuddalore,Paradur ,608201,,,,
Tamilnadu,Cuddalore,Parangipettai ,608502,,,,
Tamilnadu,Cuddalore,Paravalur ,606001,,,,
Tamilnadu,Cuddalore,Pasar ,606304,,,,
Tamilnadu,Cuddalore,Pelandurai ,606105,,,,
Tamilnadu,Cuddalore,Pennadam ,606111,,,,
Tamilnadu,Cuddalore,Pennadam ,606105,,,,
Tamilnadu,Cuddalore,Perambalur ,606302,,,,
Tamilnadu,Cuddalore,Perampattu ,608002,,,,
Tamilnadu,Cuddalore,Periyakappankulam ,607802,,,,
Tamilnadu,Cuddalore,Periyakomatti ,608501,,,,
Tamilnadu,Cuddalore,Periyakottumulai ,606103,,,,
Tamilnadu,Cuddalore,Periyakuppam ,608801,,,,
Tamilnadu,Cuddalore,Periyanellikkollai ,608704,,,,
Tamilnadu,Cuddalore,Periyanesalur ,606304,,,,
Tamilnadu,Cuddalore,Perperiyankuppam ,607805,,,,
Tamilnadu,Cuddalore,Perumalnaickenpalayam ,607104,,,,
Tamilnadu,Cuddalore,Perumulai ,606106,,,,
Tamilnadu,Cuddalore,Perungalur ,608305,,,,
Tamilnadu,Cuddalore,Perur ,608701,,,,
Tamilnadu,Cuddalore,Pethanaickenkuppam ,607302,,,,
Tamilnadu,Cuddalore,Pichavaram ,608002,,,,
Tamilnadu,Cuddalore,Pillaiyarthangal ,608303,,,,
Tamilnadu,Cuddalore,Pillur ,606304,,,,
Tamilnadu,Cuddalore,Pinnalur ,608704,,,,
Tamilnadu,Cuddalore,Pinnathur ,608102,,,,
Tamilnadu,Cuddalore,Ponnanthittu ,608102,,,,
Tamilnadu,Cuddalore,Poochimedu ,608801,,,,
Tamilnadu,Cuddalore,Poolambadi ,606304,,,,
Tamilnadu,Cuddalore,Poondi ,608703,,,,
Tamilnadu,Cuddalore,Poondiyankuppam ,607005,,,,
Tamilnadu,Cuddalore,Poovanikkuppam ,608801,,,,
Tamilnadu,Cuddalore,Pothiramangalam ,606111,,,,
Tamilnadu,Cuddalore,Poynapadi ,606304,,,,
Tamilnadu,Cuddalore,Pudaiyur ,608701,,,,
Tamilnadu,Cuddalore,Puduchatram ,608501,,,,
Tamilnadu,Cuddalore,Pudupalayam ,607001,,,,
Tamilnadu,Cuddalore,Pulamedu ,608302,,,,
Tamilnadu,Cuddalore,Pulavanur ,607205,,,,
Tamilnadu,Cuddalore,Puliyur ,607301,,,,
Tamilnadu,Cuddalore,Puthupet (CDL) ,607108,,,,
Tamilnadu,Cuddalore,Puvalai ,608601,,,,
Tamilnadu,Cuddalore,Puvanur ,606104,,,,
Tamilnadu,Cuddalore,Pythambadi ,607101,,,,
Tamilnadu,Cuddalore,Rajendra Cholagam ,608301,,,,
Tamilnadu,Cuddalore,Rajendra Pattinam ,608703,,,,
Tamilnadu,Cuddalore,Ramapuram ,607003,,,,
Tamilnadu,Cuddalore,Ramapuram ,608701,,,,
Tamilnadu,Cuddalore,Reddichavadi ,607402,,,,
Tamilnadu,Cuddalore,Reddiyur ,608304,,,,
Tamilnadu,Cuddalore,Rettakurichi ,606304,,,,
Tamilnadu,Cuddalore,Sakkangudi ,608201,,,,
Tamilnadu,Cuddalore,Salianthoppu ,608401,,,,
Tamilnadu,Cuddalore,Samattikuppam ,607301,,,,
Tamilnadu,Cuddalore,Samiyarpettai ,608502,,,,
Tamilnadu,Cuddalore,Sangolikuppam ,607005,,,,
Tamilnadu,Cuddalore,Sathamangalam ,606001,,,,
Tamilnadu,Cuddalore,Sathanatham ,606111,,,,
Tamilnadu,Cuddalore,Sathankuppam ,607004,,,,
Tamilnadu,Cuddalore,Sathapadi ,608601,,,,
Tamilnadu,Cuddalore,Sathapadi ,606103,,,,
Tamilnadu,Cuddalore,Sathipattu ,607106,,,,
Tamilnadu,Cuddalore,Sathiyam ,606302,,,,
Tamilnadu,Cuddalore,Sathiyavadi ,606110,,,,
Tamilnadu,Cuddalore,Sathukudal ,606110,,,,
Tamilnadu,Cuddalore,Sedapalayam ,607003,,,,
Tamilnadu,Cuddalore,Seemanthottam ,607003,,,,
Tamilnadu,Cuddalore,Sellankuppam ,607003,,,,
Tamilnadu,Cuddalore,Semmandalam ,607001,,,,
Tamilnadu,Cuddalore,Semmedu ,607106,,,,
Tamilnadu,Cuddalore,Semokottai ,607106,,,,
Tamilnadu,Cuddalore,Seplanatham ,607802,,,,
Tamilnadu,Cuddalore,Seppakkam ,606302,,,,
Tamilnadu,Cuddalore,Serakuppam ,607303,,,,
Tamilnadu,Cuddalore,Sethiathope ,608702,,,,
Tamilnadu,Cuddalore,Sevveri ,606106,,,,
Tamilnadu,Cuddalore,Shandan ,608304,,,,
Tamilnadu,Cuddalore,Sholathiram ,608701,,,,
Tamilnadu,Cuddalore,Sholavalli ,607105,,,,
Tamilnadu,Cuddalore,Silambimangalam ,608801,,,,
Tamilnadu,Cuddalore,Silambinathanpettai ,607102,,,,
Tamilnadu,Cuddalore,Singirikoil ,605007,,,,
Tamilnadu,Cuddalore,Sipcot Cuddalore ,607005,,,,
Tamilnadu,Cuddalore,Sirugramam ,607101,,,,
Tamilnadu,Cuddalore,Sirukattur ,608304,,,,
Tamilnadu,Cuddalore,Sirumangalam ,606302,,,,
Tamilnadu,Cuddalore,Sirumulai ,606106,,,,
Tamilnadu,Cuddalore,Sirupakkam ,606123,,,,
Tamilnadu,Cuddalore,Siruthondamadevi ,607103,,,,
Tamilnadu,Cuddalore,Siruvathur ,607106,,,,
Tamilnadu,Cuddalore,Sithamalli ,608301,,,,
Tamilnadu,Cuddalore,Sivapuri ,608002,,,,
Tamilnadu,Cuddalore,Small Bazaar ,608502,,,,
Tamilnadu,Cuddalore,Sornavur Melpathi ,607104,,,,
Tamilnadu,Cuddalore,Sri Adivaraganallur ,608703,,,,
Tamilnadu,Cuddalore,Sri Pudur ,608703,,,,
Tamilnadu,Cuddalore,Sri Vakkaramari ,608703,,,,
Tamilnadu,Cuddalore,Srimushnam ,608703,,,,
Tamilnadu,Cuddalore,Srinedunjeri ,608703,,,,
Tamilnadu,Cuddalore,Suba Uppalavadi ,607002,,,,
Tamilnadu,Cuddalore,Subramaniyapuram ,607301,,,,
Tamilnadu,Cuddalore,Sundaravandi,607401,,,,
Tamilnadu,Cuddalore,Suravilandur ,608302,,,,
Tamilnadu,Cuddalore,T   Gopurapuram ,606001,,,,
Tamilnadu,Cuddalore,T.Nedunjeri ,608305,,,,
Tamilnadu,Cuddalore,T.Palayam ,607301,,,,
Tamilnadu,Cuddalore,Temmur ,608302,,,,
Tamilnadu,Cuddalore,Terkuviruthangam ,608305,,,,
Tamilnadu,Cuddalore,Thachur ,606303,,,,
Tamilnadu,Cuddalore,Thandavankuppam ,607802,,,,
Tamilnadu,Cuddalore,Thatchakadu ,608501,,,,
Tamilnadu,Cuddalore,Thattampalayam ,607205,,,,
Tamilnadu,Cuddalore,Theerthanagiri ,608801,,,,
Tamilnadu,Cuddalore,Theethampalayam ,608501,,,,
Tamilnadu,Cuddalore,Therku Vadakku Puthur ,606110,,,,
Tamilnadu,Cuddalore,Thillaividangan ,608102,,,,
Tamilnadu,Cuddalore,Thiyagavalli ,608801,,,,
Tamilnadu,Cuddalore,Thokkanambakkam ,607402,,,,
Tamilnadu,Cuddalore,Thondamanatham ,607301,,,,
Tamilnadu,Cuddalore,Thoravalur ,606001,,,,
Tamilnadu,Cuddalore,Thottikuppam ,606001,,,,
Tamilnadu,Cuddalore,Tirukandeeswaram ,607105,,,,
Tamilnadu,Cuddalore,Tirumanikuzhi ,607401,,,,
Tamilnadu,Cuddalore,Tirunaraiyur ,608303,,,,
Tamilnadu,Cuddalore,Tirupadiripuliyur ,607002,,,,
Tamilnadu,Cuddalore,Tiruppadiripuliyur Bazaar ,607002,,,,
Tamilnadu,Cuddalore,Tiruppadiripuliyur West ,607002,,,,
Tamilnadu,Cuddalore,Tiruthuraiyur ,607205,,,,
Tamilnadu,Cuddalore,Tiruvamur,607106,,,,
Tamilnadu,Cuddalore,Tiruvatigai ,607106,,,,
Tamilnadu,Cuddalore,Tiruvattathurai ,606111,,,,
Tamilnadu,Cuddalore,Tiruvendhipuram ,607401,,,,
Tamilnadu,Cuddalore,Tittagudi ,606106,,,,
Tamilnadu,Cuddalore,Tolar ,606111,,,,
Tamilnadu,Cuddalore,Toludur ,606303,,,,
Tamilnadu,Cuddalore,U  Agaram ,607804,,,,
Tamilnadu,Cuddalore,Udayargudi ,608301,,,,
Tamilnadu,Cuddalore,Uthamacholamangalam ,608002,,,,
Tamilnadu,Cuddalore,Uttangal ,607804,,,,
Tamilnadu,Cuddalore,Vadakkumangudi ,608401,,,,
Tamilnadu,Cuddalore,Vadakkupalayam ,608701,,,,
Tamilnadu,Cuddalore,Vadakkuvelur ,607802,,,,
Tamilnadu,Cuddalore,Vadakuthu ,607303,,,,
Tamilnadu,Cuddalore,Vadalur ,607303,,,,
Tamilnadu,Cuddalore,Vadathalaikulam ,608704,,,,
Tamilnadu,Cuddalore,Vagaiyur ,606106,,,,
Tamilnadu,Cuddalore,Vaithianathapuram ,606303,,,,
Tamilnadu,Cuddalore,Vaiyur ,608401,,,,
Tamilnadu,Cuddalore,Vakkur ,608201,,,,
Tamilnadu,Cuddalore,Valakollai ,608702,,,,
Tamilnadu,Cuddalore,Valasakkadu ,608701,,,,
Tamilnadu,Cuddalore,Valayamadevi ,608704,,,,
Tamilnadu,Cuddalore,Valisodanaipalayam ,607003,,,,
Tamilnadu,Cuddalore,Vallam ,607805,,,,
Tamilnadu,Cuddalore,Vallampadugai ,608401,,,,
Tamilnadu,Cuddalore,Vallimaduram ,606108,,,,
Tamilnadu,Cuddalore,Valudalampattu ,607301,,,,
Tamilnadu,Cuddalore,Vanamadevi ,607105,,,,
Tamilnadu,Cuddalore,Vanamadevi ,608701,,,,
Tamilnadu,Cuddalore,Vanathirayapuram ,607303,,,,
Tamilnadu,Cuddalore,Vandipalayam ,607004,,,,
Tamilnadu,Cuddalore,Vannaiyur ,608302,,,,
Tamilnadu,Cuddalore,Vanpakkam ,607105,,,,
Tamilnadu,Cuddalore,Varakalpattu,607109,,,,
Tamilnadu,Cuddalore,Varambanur ,606302,,,,
Tamilnadu,Cuddalore,Varinjipakkam ,607205,,,,
Tamilnadu,Cuddalore,Vasanankuppam ,607301,,,,
Tamilnadu,Cuddalore,Vasantharayanpalayam,607003,,,,
Tamilnadu,Cuddalore,Vattathur ,608702,,,,
Tamilnadu,Cuddalore,Vayalur ,608602,,,,
Tamilnadu,Cuddalore,Veeramudayanatham ,608702,,,,
Tamilnadu,Cuddalore,Veeranandapuram,608301,,,,
Tamilnadu,Cuddalore,Veerraperumanallur ,607101,,,,
Tamilnadu,Cuddalore,Vehakollai ,607302,,,,
Tamilnadu,Cuddalore,Vellakarai ,607003,,,,
Tamilnadu,Cuddalore,Vellapakkam ,607109,,,,
Tamilnadu,Cuddalore,Venganur ,606303,,,,
Tamilnadu,Cuddalore,Venkatampettai ,607302,,,,
Tamilnadu,Cuddalore,Venugopalapuram ,607001,,,,
Tamilnadu,Cuddalore,Veppur ,606304,,,,
Tamilnadu,Cuddalore,Vijayamanagaram ,606104,,,,
Tamilnadu,Cuddalore,Vilagam ,608305,,,,
Tamilnadu,Cuddalore,Vilangattur ,606302,,,,
Tamilnadu,Cuddalore,Villiyanallur ,608501,,,,
Tamilnadu,Cuddalore,Vilvarayanatham ,607001,,,,
Tamilnadu,Cuddalore,Virupakshi ,607302,,,,
Tamilnadu,Cuddalore,Visoor ,607805,,,,
Tamilnadu,Cuddalore,Vriddhachalam ,606001,,,,
Tamilnadu,Cuddalore,Vriddhachalam Bazaar ,606001,,,,
Tamilnadu,Cuddalore,Vriddhachalam Cutchery ,606001,,,,
Tamilnadu,Erode,Alampalayam B.O,638105,,,,
Tamilnadu,Erode,Bellampatti B.O,638702,,,,
Tamilnadu,Erode,Devarajapattinam B.O,638702,,,,
Tamilnadu,Erode,Emmammpoondi B.O,638460,,,,
Tamilnadu,Erode,Kambiliampatti B.O,638706,,,,
Tamilnadu,Erode,Kokkampalayam B.O,638702,,,,
Tamilnadu,Erode,Kundadam S.O,638702,,,,
Tamilnadu,Erode,Mangalapatti B.O,638105,,,,
Tamilnadu,Erode,Muthugoundenpalayam B.O,638702,,,,
Tamilnadu,Erode,Muthur S.O,638105,,,,
Tamilnadu,Erode,Nallimadam B.O,638706,,,,
Tamilnadu,Erode,Nochipalayam B.O,638706,,,,
Tamilnadu,Erode,Olalakoil B.O,638460,,,,
Tamilnadu,Erode,Pothampalayam B.O,638460,,,,
Tamilnadu,Erode,Pulipar B.O,638460,,,,
Tamilnadu,Erode,Punganthurai B.O,638706,,,,
Tamilnadu,Erode,Punjaithamaraikulam B.O,638460,,,,
Tamilnadu,Erode,Rudravathi B.O,638702,,,,
Tamilnadu,Erode,Sadayapalayam B.O,638702,,,,
Tamilnadu,Erode,Savakattupalayam S.O,638460,,,,
Tamilnadu,Erode,Surianallur B.O,638702,,,,
Tamilnadu,Erode,Thayamapalayam S.O,638703,,,,
Tamilnadu,Erode,Vellierichal B.O,638105,,,,
Tamilnadu,Erode,Kalipalayam B.O,638661,,,,
Tamilnadu,Erode,Sirukinar B.O,638706,,,,
Tamilnadu,Erode,Vengampur B.O,638152,,,,
Tamilnadu,Erode,Nandavanampalayam B.O,638702,,,,
Tamilnadu,Erode,Kilankundal B.O,638106,,,,
Tamilnadu,Erode,Ponnivadi B.O,638673,,,,
Tamilnadu,Erode,Achur B.O,638673,,,,
Tamilnadu,Erode,Alampalayam B.O,638661,,,,
Tamilnadu,Erode,Alangiam S.O,638656,,,,
Tamilnadu,Erode,Anangur B.O,639202,,,,
Tamilnadu,Erode,Arikkaranvalasu B.O,639201,,,,
Tamilnadu,Erode,Bagavankoil B.O,638673,,,,
Tamilnadu,Erode,Bommanallur B.O,638673,,,,
Tamilnadu,Erode,Chinnamarudur B.O,638106,,,,
Tamilnadu,Erode,Chinnaputhur B.O,638657,,,,
Tamilnadu,Erode,Chitravuthampalayam B.O,638657,,,,
Tamilnadu,Erode,Cholakkadai Street S.O,638656,,,,
Tamilnadu,Erode,Dalavoipattinam S.O,638672,,,,
Tamilnadu,Erode,Dasarapatti B.O,638657,,,,
Tamilnadu,Erode,Dharapuram Bazaar S.O,638656,,,,
Tamilnadu,Erode,Dharapuram H.O,638656,,,,
Tamilnadu,Erode,Dharapuram South B.O,638656,,,,
Tamilnadu,Erode,Edakkalpadi B.O,639202,,,,
Tamilnadu,Erode,Ellisnagar S.O,638657,,,,
Tamilnadu,Erode,Erachapadi B.O,639202,,,,
Tamilnadu,Erode,Erasinampalayam B.O,638106,,,,
Tamilnadu,Erode,Gethalrev B.O,638657,,,,
Tamilnadu,Erode,Govindapuram B.O,638657,,,,
Tamilnadu,Erode,Hanumanthapuram B.O,638656,,,,
Tamilnadu,Erode,Kallivalasu B.O,638657,,,,
Tamilnadu,Erode,Kannivadi B.O,639202,,,,
Tamilnadu,Erode,Karaiyur B.O,638661,,,,
Tamilnadu,Erode,Kolathupalayam S.O,638661,,,,
Tamilnadu,Erode,Kolinjivadi S.O,638673,,,,
Tamilnadu,Erode,Komarapalayam B.O,638106,,,,
Tamilnadu,Erode,Koneripatti B.O,638673,,,,
Tamilnadu,Erode,Kottaimulanur B.O,638106,,,,
Tamilnadu,Erode,Kullaipalayam B.O,638657,,,,
Tamilnadu,Erode,Malamedu B.O,639201,,,,
Tamilnadu,Erode,Mambadi B.O,638106,,,,
Tamilnadu,Erode,Manakadavu B.O,638673,,,,
Tamilnadu,Erode,Mettuvalasu B.O,638661,,,,
Tamilnadu,Erode,Mulanur S.O,638106,,,,
Tamilnadu,Erode,Nagalingapuram B.O,638660,,,,
Tamilnadu,Erode,Nallampalayam B.O,638661,,,,
Tamilnadu,Erode,Nanjaithalaiyur S.O,639204,,,,
Tamilnadu,Erode,Nanjiampalayam B.O,638657,,,,
Tamilnadu,Erode,Nanjundapuram B.O,638657,,,,
Tamilnadu,Erode,Nathachennigoundenvalasu B.O,638106,,,,
Tamilnadu,Erode,Nathapalayam B.O,638106,,,,
Tamilnadu,Erode,Orathupalyaam B.O,638106,,,,
Tamilnadu,Erode,Pattuthurai B.O,638106,,,,
Tamilnadu,Erode,Peramium B.O,638661,,,,
Tamilnadu,Erode,Pichakalpatti B.O,638106,,,,
Tamilnadu,Erode,Ponnapuram B.O,638657,,,,
Tamilnadu,Erode,Puliampatti B.O,638106,,,,
Tamilnadu,Erode,Rakkiavalasu B.O,638106,,,,
Tamilnadu,Erode,Rettalavalasu B.O,638661,,,,
Tamilnadu,Erode,Sankarandampalayam S.O,638706,,,,
Tamilnadu,Erode,Selampalayam B.O,638672,,,,
Tamilnadu,Erode,Semmangarai B.O,638106,,,,
Tamilnadu,Erode,Therpatti B.O,638673,,,,
Tamilnadu,Erode,Thoppampatti B.O,638657,,,,
Tamilnadu,Erode,Thottiapalayam B.O,638661,,,,
Tamilnadu,Erode,Thurambadi B.O,638106,,,,
Tamilnadu,Erode,Undarapatti B.O,638673,,,,
Tamilnadu,Erode,Vadugapatti B.O,638106,,,,
Tamilnadu,Erode,Veerajimangalam B.O,638673,,,,
Tamilnadu,Erode,Velampundi B.O,639201,,,,
Tamilnadu,Erode,Vellavavipudur B.O,638661,,,,
Tamilnadu,Erode,Nelali B.O,638660,,,,
Tamilnadu,Erode,A.Sembulichampalayam B.O,638502,,,,
Tamilnadu,Erode,Akkaraikodiveri B.O,638454,,,,
Tamilnadu,Erode,Alampalayam B.O,638501,,,,
Tamilnadu,Erode,Alathur B.O,638455,,,,
Tamilnadu,Erode,Alingiam(Gobi) B.O,638457,,,,
Tamilnadu,Erode,Alukuli B.O,638453,,,,
Tamilnadu,Erode,Ammankoil B.O,638109,,,,
Tamilnadu,Erode,Ammapettai S.O,638311,,,,
Tamilnadu,Erode,Anaipalayam B.O,638752,,,,
Tamilnadu,Erode,Anjanur(Vemandampalayam) B.O,638462,,,,
Tamilnadu,Erode,Anjur B.O,638151,,,,
Tamilnadu,Erode,Anthiyur S.O,638501,,,,
Tamilnadu,Erode,Appakudal B.O,638315,,,,
Tamilnadu,Erode,Arachalur S.O,638101,,,,
Tamilnadu,Erode,Arakkankottai B.O,638506,,,,
Tamilnadu,Erode,Arasur B.O,638454,,,,
Tamilnadu,Erode,Atavanani Hanumanpalli B.O,638101,,,,
Tamilnadu,Erode,Athani S.O,638502,,,,
Tamilnadu,Erode,Athiyur B.O,638103,,,,
Tamilnadu,Erode,Avalpundurai S.O,638115,,,,
Tamilnadu,Erode,Avudayarparai B.O,638151,,,,
Tamilnadu,Erode,Ayalur B.O,638453,,,,
Tamilnadu,Erode,Ayyampalayam B.O,638151,,,,
Tamilnadu,Erode,Ayyampalayam B.O,638455,,,,
Tamilnadu,Erode,Bargur-anthiyur B.O,638501,,,,
Tamilnadu,Erode,Basuvanapuram B.O,638503,,,,
Tamilnadu,Erode,Basuvapatti B.O,638051,,,,
Tamilnadu,Erode,Bhavani Cutcherry S.O,638301,,,,
Tamilnadu,Erode,Bhavani H.O,638301,,,,
Tamilnadu,Erode,Bhavani Kudal S.O,638301,,,,
Tamilnadu,Erode,Brahmadesam B.O,638315,,,,
Tamilnadu,Erode,Budapadi B.O,638311,,,,
Tamilnadu,Erode,Chennampatti B.O,638504,,,,
Tamilnadu,Erode,Chennimalai S.O,638051,,,,
Tamilnadu,Erode,Chikkaiah Naicker College B.O,638004,,,,
Tamilnadu,Erode,Chinnapallam B.O,638311,,,,
Tamilnadu,Erode,Chinniampalayam(Kunathur) B.O,638103,,,,
Tamilnadu,Erode,Chittode S.O,638102,,,,
Tamilnadu,Erode,Dalavaipettai S.O,638327,,,,
Tamilnadu,Erode,Dalavoipalayam B.O,638751,,,,
Tamilnadu,Erode,Dasappagoundanpudur S.O,638503,,,,
Tamilnadu,Erode,Edayankattuvalsu S.O,638009,,,,
Tamilnadu,Erode,Elathur Chettipalayam B.O,638458,,,,
Tamilnadu,Erode,Elavamalai B.O,638316,,,,
Tamilnadu,Erode,Elavanatham B.O,638101,,,,
Tamilnadu,Erode,Elumathur B.O,638104,,,,
Tamilnadu,Erode,Ennamanagalam B.O,638501,,,,
Tamilnadu,Erode,Erangattur B.O,638505,,,,
Tamilnadu,Erode,Erode Collectorate S.O,638011,,,,
Tamilnadu,Erode,Erode East S.O,638001,,,,
Tamilnadu,Erode,Erode Fort S.O,638001,,,,
Tamilnadu,Erode,Erode H.O,638001,,,,
Tamilnadu,Erode,Erode Market S.O,638001,,,,
Tamilnadu,Erode,Erode North S.O,638001,,,,
Tamilnadu,Erode,Erode Railway Colony S.O,638002,,,,
Tamilnadu,Erode,Erode South S.O,638001,,,,
Tamilnadu,Erode,Ganapathipalayam S.O,638153,,,,
Tamilnadu,Erode,Gangapuram B.O,638102,,,,
Tamilnadu,Erode,Getticheyur S.O,638110,,,,
Tamilnadu,Erode,Gettisamudram B.O,638501,,,,
Tamilnadu,Erode,Gettisamudram Colony B.O,638501,,,,
Tamilnadu,Erode,Gnanipalayam B.O,638112,,,,
